,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend,21 moving average,34 moving average,average,std 20,std14,upperband,lowerband
184,BAJFINANCE,EQ,2018-02-06,1604.95,1530.0,1683.75,1511.2,1666.0,1662.15,1607.5,2109416,3390882510.0,64905,881144,41.77,2018,2,3.5639739560000003,Among top gainers,1717.1333333333332,1733.0838235294116,1687.521428571429,37.93239793614951,37.93239793614951,1763.386224443728,1611.65663269913
185,BAJFINANCE,EQ,2018-02-07,1662.15,1680.0,1687.0,1620.6,1631.0,1641.65,1653.38,1466983,2425480979.0,40074,342529,23.35,2018,2,-1.233342358,Negative,1707.838095238095,1729.6691176470586,1683.2678571428576,39.58345908982782,39.58345908982782,1762.4347753225131,1604.100938963202
186,BAJFINANCE,EQ,2018-02-08,1641.65,1654.0,1679.0,1638.05,1655.0,1662.15,1661.81,750746,1247597462.0,27106,255959,34.09,2018,2,1.248743642,Positive,1700.345238095238,1726.4852941176468,1683.371428571429,39.521716105903515,39.521716105903515,1762.414860783236,1604.3279963596221
187,BAJFINANCE,EQ,2018-02-09,1662.15,1629.05,1655.0,1617.3,1638.55,1639.4,1641.4,703720,1155083376.0,33226,238294,33.86,2018,2,-1.3687092019999998,Negative,1692.5928571428574,1723.2897058823528,1678.9071428571435,40.777745896985934,40.777745896985934,1760.4626346511154,1597.3516510631716
188,BAJFINANCE,EQ,2018-02-12,1639.4,1645.0,1656.0,1635.3,1642.0,1643.8,1647.68,472115,777896104.9,24997,150273,31.83,2018,2,0.268390875,No change,1686.0904761904767,1719.2117647058822,1674.4392857142864,40.96589190351099,40.96589190351099,1756.3710695213083,1592.5075019072644
189,BAJFINANCE,EQ,2018-02-14,1643.8,1654.0,1696.95,1651.55,1664.0,1669.95,1679.72,1066036,1790646251.0,52988,356774,33.47,2018,2,1.590826135,Positive,1681.321428571429,1715.695588235294,1671.6714285714293,39.764458977858546,39.764458977858546,1751.2003465271464,1592.1425106157121
190,BAJFINANCE,EQ,2018-02-15,1669.95,1678.8,1711.85,1601.8,1679.0,1677.05,1683.78,1177116,1982003883.0,40409,254043,21.58,2018,2,0.42516243,No change,1678.4119047619051,1712.9338235294117,1667.2357142857147,34.8136491169019,34.8136491169019,1736.8630125195186,1597.6084160519108
191,BAJFINANCE,EQ,2018-02-16,1677.05,1690.0,1703.95,1671.55,1672.5,1675.25,1686.57,947685,1598333401.0,31802,439846,46.41,2018,2,-0.10733132599999999,No change,1677.8357142857149,1710.5838235294118,1664.7321428571433,32.672992888398134,32.672992888398134,1730.0781286339395,1599.3861570803472
192,BAJFINANCE,EQ,2018-02-19,1675.25,1675.0,1675.0,1623.55,1645.05,1642.7,1643.11,695310,1142473891.0,31155,251458,36.16,2018,2,-1.942993583,Negative,1675.0500000000004,1707.230882352941,1659.5464285714293,29.65136178144449,29.65136178144449,1718.8491521343183,1600.2437050085402
193,BAJFINANCE,EQ,2018-02-20,1642.7,1654.85,1657.7,1626.0,1626.0,1638.75,1642.29,583955,959021259.4,24082,210628,36.07,2018,2,-0.240457783,No change,1674.0047619047625,1704.675,1656.7142857142862,29.60558957469917,29.60558957469917,1715.9254648636845,1597.503106564888
194,BAJFINANCE,EQ,2018-02-21,1638.75,1658.0,1658.0,1587.3,1600.0,1596.45,1602.99,1689744,2708650437.0,65333,934539,55.31,2018,2,-2.581235698,Negative,1668.9833333333338,1700.9044117647056,1650.9000000000008,32.94069846533643,32.94069846533643,1716.7813969306737,1585.0186030693278
195,BAJFINANCE,EQ,2018-02-22,1596.45,1588.0,1617.5,1576.45,1601.0,1600.35,1598.81,1050625,1679752970.0,39414,469633,44.7,2018,2,0.244292023,No change,1663.9357142857148,1697.5235294117645,1641.678571428572,26.747938197210754,26.747938197210754,1695.1744478229934,1588.1826950341506
196,BAJFINANCE,EQ,2018-02-23,1600.35,1606.8,1638.0,1602.35,1630.0,1633.4,1623.54,711474,1155106936.0,26095,354665,49.85,2018,2,2.0651732430000003,Positive,1660.3500000000006,1693.976470588235,1642.0000000000005,26.60924506776792,26.60924506776792,1695.2184901355363,1588.7815098644646
197,BAJFINANCE,EQ,2018-02-26,1633.4,1640.0,1679.8,1636.5,1674.0,1674.95,1657.34,1036659,1718092508.0,45237,622443,60.04,2018,2,2.5437737240000002,Positive,1657.2928571428577,1689.872058823529,1647.0000000000005,25.672006604013795,25.672006604013795,1698.344013208028,1595.655986791973
198,BAJFINANCE,EQ,2018-02-27,1674.95,1676.0,1679.95,1651.0,1652.15,1656.8,1660.67,605244,1005108217.0,31038,298400,49.3,2018,2,-1.083614436,Negative,1654.7452380952386,1684.576470588235,1646.6178571428575,25.468152111561356,25.468152111561356,1697.5541613659802,1595.6815529197347
199,BAJFINANCE,EQ,2018-02-28,1656.8,1644.0,1659.6,1629.0,1632.5,1640.25,1645.57,1756349,2890186920.0,84795,1188877,67.69,2018,2,-0.998913568,Slight negative,1651.1714285714288,1679.3044117647057,1646.5178571428573,25.49189620208013,25.49189620208013,1697.5016495470177,1595.534064738697
200,BAJFINANCE,EQ,2018-03-01,1640.25,1635.0,1666.0,1628.0,1658.45,1659.35,1652.22,1238390,2046088200.0,59500,688149,55.57,2018,3,1.1644566379999999,Positive,1650.264285714286,1675.1029411764703,1646.3178571428573,25.370512919997914,25.370512919997914,1697.0588829828532,1595.5768313028614
201,BAJFINANCE,EQ,2018-03-05,1659.35,1660.0,1660.0,1621.0,1631.95,1636.95,1633.83,743779,1215209321.0,50523,379212,50.98,2018,3,-1.3499261759999999,Negative,1648.3166666666668,1670.8852941176467,1646.142857142857,25.43028068708211,25.43028068708211,1697.0034185170214,1595.2822957686928
202,BAJFINANCE,EQ,2018-03-06,1636.95,1655.0,1671.85,1627.6,1628.75,1637.75,1652.31,944176,1560069889.0,36068,402338,42.61,2018,3,0.048871377,No change,1643.9500000000003,1666.9926470588234,1645.7107142857144,25.52438636774948,25.52438636774948,1696.7594870212133,1594.6619415502155
203,BAJFINANCE,EQ,2018-03-07,1637.75,1641.0,1648.65,1606.0,1624.25,1618.35,1627.87,644577,1049287801.0,25333,257592,39.96,2018,3,-1.184551977,Negative,1643.4476190476191,1663.4691176470585,1642.0249999999999,25.480473292903703,25.480473292903703,1692.9859465858074,1591.0640534141924
204,BAJFINANCE,EQ,2018-03-08,1618.35,1634.95,1637.9,1594.2,1628.0,1628.05,1617.85,663196,1072948751.0,29042,246663,37.19,2018,3,0.599375908,Slight positive,1644.5476190476195,1661.725,1638.5249999999999,23.594912668746375,23.594912668746375,1685.7148253374926,1591.3351746625071
205,BAJFINANCE,EQ,2018-03-09,1628.05,1635.0,1667.2,1616.45,1657.9,1654.2,1654.53,839718,1389336714.0,29095,369681,44.02,2018,3,1.606216025,Positive,1644.1690476190477,1660.3426470588233,1637.0214285714285,21.666508311613054,21.666508311613054,1680.3544451946545,1593.6884119482024
206,BAJFINANCE,EQ,2018-03-12,1654.2,1663.0,1681.9,1655.05,1664.5,1665.25,1665.45,486187,809721851.6,19018,217543,44.74,2018,3,0.667996615,Slight positive,1645.2928571428572,1660.4764705882353,1638.6321428571428,22.922902614750313,22.922902614750313,1684.4779480866434,1592.786337627642
207,BAJFINANCE,EQ,2018-03-13,1665.25,1665.5,1698.85,1663.6,1681.0,1680.7,1685.13,820802,1383160629.0,29990,278452,33.92,2018,3,0.92778862,Slight positive,1646.1761904761904,1659.8529411764703,1641.6285714285714,25.53272948050961,25.53272948050961,1692.6940303895906,1590.5631124675522
208,BAJFINANCE,EQ,2018-03-14,1680.7,1672.0,1720.9,1668.25,1719.0,1710.1,1686.47,848659,1431239980.0,30033,466358,54.95,2018,3,1.7492711369999998,Positive,1649.542857142857,1659.9632352941173,1649.7464285714284,28.010440802594353,28.010440802594353,1705.767310176617,1593.7255469662398
209,BAJFINANCE,EQ,2018-03-15,1710.1,1715.1,1739.9,1714.0,1722.5,1726.25,1729.03,739187,1278074181.0,33108,280288,37.92,2018,3,0.944389217,Slight positive,1653.4690476190472,1660.4794117647057,1658.7392857142856,30.984103731841618,30.984103731841618,1720.707493177969,1596.7710782506024
210,BAJFINANCE,EQ,2018-03-16,1726.25,1712.0,1724.65,1681.05,1692.0,1687.9,1698.56,1017699,1728627616.0,48330,649239,63.79,2018,3,-2.221578566,Negative,1654.3238095238094,1658.9720588235293,1662.6321428571428,30.979271029449105,30.979271029449105,1724.590684916041,1600.6736007982445
211,BAJFINANCE,EQ,2018-03-19,1687.9,1698.9,1698.9,1627.0,1628.0,1631.85,1649.23,848984,1400168482.0,33762,431459,50.82,2018,3,-3.3206943539999996,Among top losers,1652.1714285714281,1656.6647058823528,1659.553571428571,31.791898243980793,31.791898243980793,1723.1373679165326,1595.9697749406096
212,BAJFINANCE,EQ,2018-03-20,1631.85,1627.0,1663.1,1615.2,1661.9,1657.3,1641.54,1318758,2164797489.0,36197,658564,49.94,2018,3,1.5595796180000001,Positive,1651.3166666666664,1654.9588235294116,1659.5892857142856,31.788847697135434,31.788847697135434,1723.1669811085565,1596.0115903200146
213,BAJFINANCE,EQ,2018-03-21,1657.3,1674.5,1712.0,1665.5,1699.6,1704.55,1691.58,1131098,1913340093.0,41765,556969,49.24,2018,3,2.851022748,Positive,1654.2619047619048,1655.7279411764703,1664.1821428571425,33.384747825350054,33.384747825350054,1730.9516385078425,1597.4126472064424
214,BAJFINANCE,EQ,2018-03-22,1704.55,1708.0,1720.0,1690.15,1691.2,1695.6,1706.55,1153716,1968873843.0,49676,603194,52.28,2018,3,-0.525065266,Slight negative,1656.9690476190476,1656.2499999999998,1666.7714285714283,34.37229270057616,34.37229270057616,1735.5160139725806,1598.026843170276
215,BAJFINANCE,EQ,2018-03-23,1695.6,1655.0,1695.0,1655.0,1686.15,1685.3,1682.47,1088426,1831240515.0,68840,630768,57.95,2018,3,-0.607454588,Slight negative,1661.2000000000003,1654.9514705882352,1670.2249999999997,33.56499865358188,33.56499865358188,1737.3549973071636,1603.0950026928358
216,BAJFINANCE,EQ,2018-03-26,1685.3,1698.9,1748.0,1686.0,1744.45,1741.6,1722.91,1288984,2220806503.0,48148,536370,41.61,2018,3,3.3406515160000003,Among top gainers,1667.9261904761906,1658.266176470588,1677.6428571428567,37.12280999570994,37.12280999570994,1751.8884771342766,1603.3972371514367
217,BAJFINANCE,EQ,2018-03-27,1741.6,1750.0,1798.0,1749.8,1775.8,1772.45,1779.09,1670239,2971503033.0,81069,778826,46.63,2018,3,1.771359669,Positive,1674.547619047619,1663.1926470588235,1688.6499999999996,40.848585325277504,40.848585325277504,1770.3471706505547,1606.9528293494445
218,BAJFINANCE,EQ,2018-03-28,1772.45,1777.0,1793.0,1760.8,1772.8,1767.55,1779.05,986960,1755848218.0,39469,388723,39.39,2018,3,-0.276453497,No change,1678.957142857143,1666.2926470588234,1698.6142857142854,41.929173011759836,41.929173011759836,1782.4726317378052,1614.7559396907657
219,BAJFINANCE,EQ,2018-04-02,1767.55,1769.0,1825.0,1769.0,1824.7,1818.6,1801.28,633203,1140577884.0,31334,224041,35.38,2018,4,2.888178552,Positive,1686.661904761905,1671.4970588235292,1710.3571428571424,50.64821303378835,50.64821303378835,1811.6535689247191,1609.0607167895657
220,BAJFINANCE,EQ,2018-04-03,1818.6,1820.0,1840.0,1801.6,1831.75,1834.25,1824.02,1049457,1914231754.0,41549,460658,43.89,2018,4,0.8605520729999999,Slight positive,1695.9,1676.5588235294115,1722.4285714285709,58.58777344977109,58.58777344977109,1839.6041183281131,1605.2530245290286
221,BAJFINANCE,EQ,2018-04-04,1834.25,1840.0,1869.6,1836.7,1847.0,1850.2,1853.68,1793441,3324467952.0,54366,984526,54.9,2018,4,0.869565217,Slight positive,1704.9880952380952,1682.7588235294115,1734.5357142857138,66.30637348577174,66.30637348577174,1867.1484612572572,1601.9229673141704
222,BAJFINANCE,EQ,2018-04-05,1850.2,1866.0,1922.1,1866.0,1914.0,1915.6,1908.42,1385959,2644986246.0,45034,627993,45.31,2018,4,3.534753,Among top gainers,1718.257142857143,1690.7529411764701,1749.214285714285,81.4888770809339,81.4888770809339,1912.1920398761529,1586.2365315524173
223,BAJFINANCE,EQ,2018-04-06,1915.6,1919.0,1943.5,1908.85,1939.0,1937.6,1932.1,1612001,3114552244.0,39635,820004,50.87,2018,4,1.148465233,Positive,1732.5357142857142,1698.6249999999995,1764.3107142857136,95.31198604617039,95.31198604617039,1954.9346863780545,1573.6867421933728
224,BAJFINANCE,EQ,2018-04-09,1937.6,1942.6,1967.75,1930.25,1937.95,1944.25,1950.92,1131792,2208031475.0,42612,678381,59.94,2018,4,0.343208092,No change,1748.054761904762,1706.4838235294112,1782.621428571428,103.7535795754763,103.7535795754763,1990.1285877223804,1575.1142694204755
225,BAJFINANCE,EQ,2018-04-10,1944.25,1950.0,1952.45,1913.65,1922.0,1926.05,1929.85,1013811,1956506071.0,30907,424099,41.83,2018,4,-0.936093609,Slight negative,1762.2452380952382,1713.8602941176466,1803.6357142857137,100.61342514138305,100.61342514138305,2004.8625645684797,1602.4088640029477
226,BAJFINANCE,EQ,2018-04-11,1926.05,1926.0,1955.0,1891.4,1918.0,1924.65,1920.01,1188976,2282845563.0,30665,643772,54.15,2018,4,-0.072687625,No change,1775.1238095238098,1722.1529411764702,1822.7321428571424,95.96661400063354,95.96661400063354,2014.6653708584095,1630.7989148558754
227,BAJFINANCE,EQ,2018-04-12,1924.65,1923.75,1942.1,1911.05,1927.5,1929.35,1929.76,535354,1033103514.0,17619,173674,32.44,2018,4,0.24420024399999998,No change,1787.7000000000003,1730.6999999999996,1838.7892857142851,93.44491832619003,93.44491832619003,2025.6791223666653,1651.899449061905
228,BAJFINANCE,EQ,2018-04-13,1929.35,1931.0,1948.85,1907.6,1918.8,1914.35,1923.62,592886,1140487365.0,25466,224479,37.86,2018,4,-0.777463913,Slight negative,1798.8261904761907,1740.0499999999997,1854.4142857142851,85.62155872606276,85.62155872606276,2025.6574031664106,1683.1711682621597
229,BAJFINANCE,EQ,2018-04-16,1914.35,1913.95,1950.0,1897.55,1949.0,1943.3,1924.64,772723,1487216896.0,27211,424202,54.9,2018,4,1.512262648,Positive,1809.930952380953,1750.1367647058821,1872.8428571428565,73.30134025729502,73.30134025729502,2019.4455376574465,1726.2401766282665
230,BAJFINANCE,EQ,2018-04-17,1943.3,1959.9,1959.9,1918.0,1935.0,1935.05,1935.99,696203,1347840634.0,40737,315697,45.35,2018,4,-0.42453558399999997,No change,1819.8738095238102,1759.0088235294115,1886.6607142857138,64.34408758496842,64.34408758496842,2015.3488894556506,1757.972539115777
231,BAJFINANCE,EQ,2018-04-18,1935.05,1946.0,1950.55,1921.3,1927.15,1926.85,1934.24,462905,895368377.6,20106,164409,35.52,2018,4,-0.42376166,No change,1831.2523809523814,1766.4176470588234,1897.689285714285,55.94666477503167,55.94666477503167,2009.5826152643483,1785.7959561642217
232,BAJFINANCE,EQ,2018-04-19,1926.85,1935.0,1935.5,1908.15,1910.55,1913.3,1917.66,632589,1213089277.0,19337,373158,58.99,2018,4,-0.703220282,Slight negative,1844.6547619047626,1773.9617647058822,1908.0999999999992,41.58446455476966,41.58446455476966,1991.2689291095385,1824.93107089046
233,BAJFINANCE,EQ,2018-04-20,1913.3,1907.8,1907.8,1850.15,1881.0,1880.4,1868.16,1226196,2290734255.0,44935,677076,55.22,2018,4,-1.7195421519999998,Negative,1855.2785714285721,1781.0249999999999,1912.5142857142853,33.92833753532998,33.92833753532998,1980.3709607849453,1844.6576106436253
234,BAJFINANCE,EQ,2018-04-23,1880.4,1880.0,1919.75,1860.8,1899.0,1899.35,1892.15,762125,1442053158.0,48306,332162,43.58,2018,4,1.007764305,Positive,1864.5547619047622,1788.0838235294118,1917.1642857142851,25.88436139514266,25.88436139514266,1968.9330085045704,1865.395562924
235,BAJFINANCE,EQ,2018-04-24,1899.35,1908.0,1933.25,1898.6,1926.0,1917.8,1916.44,784895,1504206020.0,28384,353709,45.06,2018,4,0.971384947,Slight positive,1875.1357142857148,1796.344117647059,1921.9928571428566,17.320017955452567,17.320017955452567,1956.6328930537618,1887.3528212319513
236,BAJFINANCE,EQ,2018-04-25,1917.8,1925.95,1938.95,1888.65,1900.0,1899.85,1914.96,677675,1297718402.0,21972,261181,38.54,2018,4,-0.9359682970000001,Slight negative,1885.3523809523813,1804.0529411764708,1920.8678571428566,18.253551889771643,18.253551889771643,1957.3749609223999,1884.3607533633133
237,BAJFINANCE,EQ,2018-04-26,1899.85,1909.0,1915.0,1876.6,1907.0,1892.1,1894.52,1098339,2080828330.0,35027,606882,55.25,2018,4,-0.407926942,No change,1892.519047619048,1812.104411764706,1917.6178571428566,19.0772680589384,19.0772680589384,1955.7723932607335,1879.4633210249797
238,BAJFINANCE,EQ,2018-04-27,1892.1,1912.0,1915.45,1892.5,1903.0,1901.15,1902.29,641591,1220492858.0,15951,337174,52.55,2018,4,0.478304529,No change,1898.6476190476196,1820.1367647058823,1914.5392857142851,17.8895777411719,17.8895777411719,1950.318441196629,1878.7601302319413
239,BAJFINANCE,EQ,2018-04-30,1901.15,1924.9,1924.9,1894.8,1904.8,1907.7,1909.05,647210,1235557150.0,21509,432836,66.88,2018,4,0.344528312,No change,1905.321428571429,1827.5926470588236,1913.228571428571,17.651996120330413,17.651996120330413,1948.5325636692319,1877.9245791879102
240,BAJFINANCE,EQ,2018-05-02,1907.7,1909.0,1936.75,1900.0,1903.1,1905.1,1920.59,687083,1319606919.0,26841,333162,48.49,2018,5,-0.136289773,No change,1909.4404761904766,1834.6470588235295,1911.8321428571421,17.451103195685015,17.451103195685015,1946.7343492485122,1876.929936465772
241,BAJFINANCE,EQ,2018-05-03,1905.1,1905.05,1906.75,1862.6,1879.0,1874.3,1881.92,471750,887794298.0,18379,243376,51.59,2018,5,-1.6167130330000001,Negative,1911.3476190476194,1840.3411764705884,1907.8999999999994,19.30395535393968,19.30395535393968,1946.5079107078789,1869.29208929212
242,BAJFINANCE,EQ,2018-05-04,1874.3,1880.0,1893.25,1851.65,1866.0,1857.4,1869.59,562177,1051038743.0,18917,352862,62.77,2018,5,-0.9016699570000001,Slight negative,1911.6904761904768,1844.673529411765,1903.8321428571423,23.40502581745412,23.40502581745412,1950.6421944920505,1857.0220912222342
243,BAJFINANCE,EQ,2018-05-07,1857.4,1865.0,1902.0,1856.05,1892.0,1895.45,1882.65,485519,914060624.9,20023,286493,59.01,2018,5,2.0485625069999998,Positive,1910.730952380953,1849.65,1900.4142857142854,20.513301768602858,20.513301768602858,1941.4408892514912,1859.3876821770796
244,BAJFINANCE,EQ,2018-05-08,1895.45,1898.5,1898.5,1860.0,1875.0,1868.4,1873.63,669757,1254877126.0,35657,406051,60.63,2018,5,-1.427101744,Negative,1907.435714285715,1854.958823529412,1895.6535714285712,19.569053908616663,19.569053908616663,1934.7916792458045,1856.515463611338
245,BAJFINANCE,EQ,2018-05-09,1868.4,1875.1,1875.1,1845.0,1848.0,1849.1,1854.12,645553,1196932029.0,31073,449374,69.61,2018,5,-1.032969386,Negative,1902.9047619047626,1861.348529411765,1890.1,21.013823289206552,21.013823289206552,1932.127646578413,1848.0723534215867
246,BAJFINANCE,EQ,2018-05-10,1849.1,1852.0,1861.45,1818.0,1836.0,1837.4,1836.31,588792,1081202662.0,20825,316490,53.75,2018,5,-0.6327402520000001,Slight negative,1898.6833333333338,1866.6455882352943,1884.6785714285713,24.12804555733481,24.12804555733481,1932.9346625432408,1836.4224803139018
247,BAJFINANCE,EQ,2018-05-11,1837.4,1845.0,1880.75,1828.1,1855.0,1861.5,1865.82,483249,901653615.3,16335,147881,30.6,2018,5,1.311636007,Positive,1895.676190476191,1871.2617647058823,1883.3285714285714,24.902175640847044,24.902175640847044,1933.1329227102656,1833.5242201468773
248,BAJFINANCE,EQ,2018-05-14,1861.5,1863.1,1883.95,1842.95,1856.7,1864.5,1865.99,642971,1199775599.0,23366,387420,60.25,2018,5,0.161160355,No change,1892.5880952380958,1876.229411764706,1880.8392857142858,24.91927874750697,24.91927874750697,1930.6778432092997,1831.0007282192719
249,BAJFINANCE,EQ,2018-05-15,1864.5,1865.25,1933.5,1854.5,1900.0,1901.95,1905.25,1570302,2991814700.0,59690,628260,40.01,2018,5,2.008581389,Positive,1891.9976190476195,1882.6014705882353,1879.707142857143,23.42621688113318,23.42621688113318,1926.5595766194094,1832.8547090948766
250,BAJFINANCE,EQ,2018-05-16,1901.95,1892.5,1929.0,1872.9,1929.0,1919.95,1908.26,952836,1818256702.0,35756,439871,46.16,2018,5,0.946397119,Slight positive,1890.8857142857146,1887.8470588235293,1881.1428571428573,25.296905079330475,25.296905079330475,1931.7366673015183,1830.5490469841964
251,BAJFINANCE,EQ,2018-05-17,1919.95,1930.0,2087.8,1906.1,2067.95,2066.5,2003.37,5581203,11181210536.0,159158,1598192,28.64,2018,5,7.633011276,Bull run,1897.1452380952383,1896.4955882352938,1893.6000000000004,55.73551553818189,55.73551553818189,2005.071031076364,1782.1289689236366
252,BAJFINANCE,EQ,2018-05-18,2066.5,2069.9,2171.75,2065.65,2139.0,2149.65,2126.79,8316734,17687907758.0,225313,2036992,24.49,2018,5,4.02371159,Among top gainers,1907.7547619047623,1907.7338235294112,1911.3500000000004,88.3513723719059,88.3513723719059,2088.052744743812,1734.6472552561886
253,BAJFINANCE,EQ,2018-05-21,2149.65,2125.0,2149.0,2080.55,2114.9,2105.45,2105.9,2376823,5005357985.0,72060,900391,37.88,2018,5,-2.056148675,Negative,1916.904761904762,1916.1705882352935,1925.4750000000004,102.41161808715799,102.41161808715799,2130.298236174316,1720.6517638256844
254,BAJFINANCE,EQ,2018-05-22,2105.45,2111.0,2177.9,2110.0,2146.0,2149.3,2155.28,1963373,4231625669.0,79406,306180,15.59,2018,5,2.082690161,Positive,1929.709523809524,1925.4367647058816,1942.9178571428577,118.24640441295671,118.24640441295671,2179.410665968771,1706.4250483169442
255,BAJFINANCE,EQ,2018-05-23,2149.3,2148.0,2148.0,2066.2,2079.85,2078.4,2099.34,1443827,3031085181.0,62774,438684,30.38,2018,5,-3.29874843,Among top losers,1938.2357142857145,1932.148529411764,1957.496428571429,121.66798211065304,121.66798211065304,2200.832392792735,1714.160464350123
256,BAJFINANCE,EQ,2018-05-24,2078.4,2095.5,2109.8,2068.0,2109.0,2094.75,2086.16,840932,1754316686.0,30038,178900,21.27,2018,5,0.7866628179999999,Slight positive,1946.661904761905,1937.4176470588227,1974.4500000000005,123.17454469791029,123.17454469791029,2220.7990893958213,1728.10091060418
257,BAJFINANCE,EQ,2018-05-25,2094.75,2107.0,2151.9,2103.5,2120.0,2116.0,2128.68,1342145,2857003477.0,48489,293628,21.88,2018,5,1.014440864,Positive,1956.954761904762,1942.6647058823519,1990.2035714285719,126.35619443018267,126.35619443018267,2242.915960288937,1737.4911825682066
258,BAJFINANCE,EQ,2018-05-28,2116.0,2125.0,2138.0,2086.25,2096.2,2094.95,2105.35,806190,1697311144.0,27155,245425,30.44,2018,5,-0.994801512,Slight negative,1966.6142857142859,1947.0970588235282,2006.3857142857146,124.04285306136491,124.04285306136491,2254.4714204084444,1758.3000081629848
259,BAJFINANCE,EQ,2018-05-29,2094.95,2105.0,2107.0,2065.05,2080.0,2077.1,2085.25,727259,1516519677.0,36634,219850,30.23,2018,5,-0.852048975,Slight negative,1974.992857142857,1951.5397058823519,2022.671428571429,116.54472682900456,116.54472682900456,2255.7608822294383,1789.5819749134198
260,BAJFINANCE,EQ,2018-05-30,2077.1,2063.3,2130.0,2056.25,2130.0,2118.65,2100.07,1251508,2628260086.0,53403,298001,23.81,2018,5,2.0003851519999998,Positive,1985.0380952380954,1957.245588235293,2042.7607142857146,105.90671726093635,105.90671726093635,2254.5741488075873,1830.9472797638418
261,BAJFINANCE,EQ,2018-05-31,2118.65,2142.5,2145.0,2101.0,2111.35,2109.9,2121.83,1323397,2808022034.0,67410,493442,37.29,2018,5,-0.412998844,No change,1994.7904761904765,1962.5558823529398,2060.503571428572,93.2556194724247,93.2556194724247,2247.0148103734214,1873.9923324837225
262,BAJFINANCE,EQ,2018-06-01,2109.9,2120.0,2120.0,2065.8,2078.0,2077.4,2088.53,604574,1262671756.0,26591,200124,33.1,2018,6,-1.540357363,Negative,2004.4619047619049,1967.3514705882335,2075.710714285715,74.25860524744279,74.25860524744279,2224.2279247806005,1927.1935037908293
263,BAJFINANCE,EQ,2018-06-04,2077.4,2090.2,2098.75,2055.3,2057.0,2062.85,2073.84,513152,1064192801.0,23021,156624,30.52,2018,6,-0.700394724,Slight negative,2014.2452380952382,1970.8676470588218,2087.2035714285716,55.338008444199,55.338008444199,2197.8795883169696,1976.5275545401737
264,BAJFINANCE,EQ,2018-06-05,2062.85,2065.0,2119.55,2055.0,2114.25,2100.6,2083.92,816879,1702311602.0,41227,281192,34.42,2018,6,1.8299924859999999,Positive,2024.014285714286,1975.7367647058807,2100.107142857143,27.294003688748557,27.294003688748557,2154.69515023464,2045.519135479646
265,BAJFINANCE,EQ,2018-06-06,2100.6,2122.0,2172.9,2107.0,2168.25,2160.65,2142.7,1802977,3863242920.0,73745,466140,25.85,2018,6,2.858707036,Positive,2037.9309523809525,1982.6132352941156,2106.832142857143,29.855231516433847,29.855231516433847,2166.5426058900107,2047.1216798242754
266,BAJFINANCE,EQ,2018-06-07,2160.65,2172.0,2197.2,2160.15,2167.0,2169.45,2181.8,1489413,3249606089.0,71154,347209,23.31,2018,6,0.407284845,No change,2053.1857142857143,1990.1470588235272,2108.246428571429,32.400115528536254,32.400115528536254,2173.0466596285014,2043.4461975143565
267,BAJFINANCE,EQ,2018-06-08,2169.45,2164.9,2219.95,2147.05,2210.0,2186.85,2190.2,3039595,6657313397.0,77464,1252757,41.21,2018,6,0.802046602,Slight positive,2069.8261904761903,1999.1602941176452,2114.0607142857143,38.574997774406306,38.574997774406306,2191.210709834527,2036.9107187369018
268,BAJFINANCE,EQ,2018-06-11,2186.85,2210.0,2258.5,2196.2,2250.0,2250.3,2236.24,2059581,4605716851.0,75808,833684,40.48,2018,6,2.901433569,Positive,2088.3404761904762,2009.4823529411747,2121.275,52.57601730972577,52.57601730972577,2226.4270346194517,2016.1229653805485
269,BAJFINANCE,EQ,2018-06-12,2250.3,2255.0,2277.0,2236.0,2263.0,2261.25,2258.87,1655167,3738810728.0,60888,745760,45.06,2018,6,0.48660178600000004,No change,2107.2333333333336,2019.5838235294098,2134.3357142857144,62.819443427383085,62.819443427383085,2259.9746011404804,2008.6968274309481
270,BAJFINANCE,EQ,2018-06-13,2261.25,2270.0,2271.6,2225.7,2233.2,2231.05,2242.65,1095372,2456532733.0,64896,517603,47.25,2018,6,-1.3355445,Negative,2122.9047619047624,2029.324999999998,2144.0714285714284,66.65717029432798,66.65717029432798,2277.3857691600842,2010.7570879827724
271,BAJFINANCE,EQ,2018-06-14,2231.05,2235.0,2252.0,2197.0,2251.7,2243.25,2220.71,1321341,2934314588.0,41796,603530,45.68,2018,6,0.546827727,Slight positive,2138.3000000000006,2039.6529411764684,2153.160714285714,71.06502487854117,71.06502487854117,2295.2907640427966,2011.0306645286319
272,BAJFINANCE,EQ,2018-06-15,2243.25,2250.0,2291.55,2231.1,2279.0,2283.6,2273.28,1637500,3722495104.0,77355,623307,38.06,2018,6,1.798729522,Positive,2148.6380952380955,2050.901470588233,2166.635714285714,76.82995817079491,76.82995817079491,2320.295630627304,2012.9757979441242
273,BAJFINANCE,EQ,2018-06-18,2283.6,2272.0,2296.0,2234.2,2239.65,2243.15,2265.07,1126877,2552451099.0,112369,505813,44.89,2018,6,-1.7713259769999998,Negative,2153.0904761904767,2060.7676470588217,2178.4964285714286,74.73299771721183,74.73299771721183,2327.9624240058524,2029.030433137005
