Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend
BAJFINANCE,EQ,2018-07-30,2713.7,2715.55,2722.6,2666,2674.1,2678,2686.12,822162,2208425410,38160,300109,36.5,2018,7,-1.315547039,Negative
BAJFINANCE,EQ,2018-07-31,2678,2672,2708.9,2668.05,2704,2697.9,2694.64,711174,1916354715,50897,280343,39.42,2018,7,0.74309186,Slight positive
BAJFINANCE,EQ,2018-08-01,2697.9,2715,2771.65,2702.7,2715,2722.8,2740.14,1584541,4341862105,63007,406920,25.68,2018,8,0.922940064,Slight positive
BAJFINANCE,EQ,2018-08-02,2722.8,2714.3,2726.25,2680,2682.2,2683.85,2698.79,781173,2108222306,46270,311982,39.94,2018,8,-1.430512708,Negative
BAJFINANCE,EQ,2018-08-03,2683.85,2700,2709,2660.25,2681,2681.3,2685.24,741852,1992051358,37652,235547,31.75,2018,8,-0.095012762,No change
BAJFINANCE,EQ,2018-08-06,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905,1671917046,37436,282331,45.32,2018,8,0.55756536,Slight positive
BAJFINANCE,EQ,2018-08-07,2696.25,2705,2754.5,2682,2752.8,2747.35,2720.98,1166483,3173977317,44224,366212,31.39,2018,8,1.895224849,Positive
BAJFINANCE,EQ,2018-08-08,2747.35,2755.2,2819.65,2752,2809.95,2813.15,2792.42,2113934,5903001139,86177,484910,22.94,2018,8,2.395035216,Positive
BAJFINANCE,EQ,2018-08-09,2813.15,2824,2846.05,2800,2825.45,2830.15,2829.62,1147083,3245810295,41311,199239,17.37,2018,8,0.604304783,Slight positive
BAJFINANCE,EQ,2018-08-10,2830.15,2816,2837.4,2791.25,2815,2808.45,2813.25,877508,2468649319,43329,297799,33.94,2018,8,-0.766743812,Slight negative
BAJFINANCE,EQ,2018-08-13,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365,2244526813,36853,397860,49.16,2018,8,-1.710908152,Negative
BAJFINANCE,EQ,2018-08-14,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658,2963619047,48387,252388,24,2018,8,2.528619041,Positive
BAJFINANCE,EQ,2018-08-16,2830.2,2832,2908,2822.05,2856.2,2856.6,2872.05,2229727,6403885253,103069,651822,29.23,2018,8,0.932796269,Slight positive
BAJFINANCE,EQ,2018-08-17,2856.6,2866,2885,2841.5,2851.2,2851.2,2859.54,688133,1967747140,34708,186767,27.14,2018,8,-0.189035917,No change
BAJFINANCE,EQ,2018-08-20,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480,1899292162,37545,238282,35.81,2018,8,-0.401585297,No change
BAJFINANCE,EQ,2018-08-21,2839.75,2840.85,2883,2824.8,2871.9,2871.8,2853.59,951549,2715331871,46240,296876,31.2,2018,8,1.128620477,Positive
BAJFINANCE,EQ,2018-08-23,2871.8,2889,2909,2871.3,2891.05,2893.85,2894.11,1675920,4850295485,49545,279617,16.68,2018,8,0.767811129,Slight positive
BAJFINANCE,EQ,2018-08-24,2893.85,2892,2943.4,2891.05,2920.5,2916.6,2925.6,1327710,3884349778,52356,284007,21.39,2018,8,0.786149939,Slight positive
BAJFINANCE,EQ,2018-08-27,2916.6,2939.4,2959,2925.05,2958,2950.75,2941.26,976004,2870685847,51962,371017,38.01,2018,8,1.170883906,Positive
BAJFINANCE,EQ,2018-08-28,2950.75,2982,2982,2925.8,2937,2932.6,2949.26,1233742,3638620531,85123,536642,43.5,2018,8,-0.615097856,Slight negative
BAJFINANCE,EQ,2018-08-29,2932.6,2930,2994,2930,2990,2985.5,2970.21,1402583,4165961335,67059,515888,36.78,2018,8,1.803860056,Positive
BAJFINANCE,EQ,2018-08-30,2985.5,2993.9,2993.9,2920.95,2928,2926.75,2948.54,1452996,4284215480,88899,666392,45.86,2018,8,-1.967844582,Negative
BAJFINANCE,EQ,2018-08-31,2926.75,2935,2954.85,2841.1,2856,2856.6,2877.94,1357206,3905962686,103666,512949,37.79,2018,8,-2.396856582,Negative
BAJFINANCE,EQ,2018-09-03,2856.6,2880,2880,2715.3,2720.1,2724.05,2794.49,2516840,7033272632,108879,1127671,44.81,2018,9,-4.640131625,Among top losers
BAJFINANCE,EQ,2018-09-04,2724.05,2724,2777.65,2683.5,2748,2746.3,2726.23,2606992,7107269892,108019,608250,23.33,2018,9,0.816798517,Slight positive
BAJFINANCE,EQ,2018-09-05,2746.3,2740.15,2764.8,2668,2704.45,2716.9,2712.53,1728455,4688483551,70749,435147,25.18,2018,9,-1.07053126,Negative
BAJFINANCE,EQ,2018-09-06,2716.9,2729,2731.5,2671.4,2672.2,2684.1,2695.89,1147879,3094561116,46641,360465,31.4,2018,9,-1.207258272,Negative
BAJFINANCE,EQ,2018-09-07,2684.1,2698.4,2751.4,2672.6,2745,2744.2,2716.32,1264436,3434609995,56453,227156,17.97,2018,9,2.239111807,Positive
BAJFINANCE,EQ,2018-09-10,2744.2,2732,2738,2596,2607.6,2615.65,2655.39,1570179,4169441415,77016,516987,32.93,2018,9,-4.684425333,Among top losers
BAJFINANCE,EQ,2018-09-11,2615.65,2621,2668.8,2562.25,2600,2600.75,2619.05,3357660,8793882087,135043,728912,21.71,2018,9,-0.56964808,Slight negative
BAJFINANCE,EQ,2018-09-12,2600.75,2617.95,2636.95,2516.1,2588.9,2594,2577.54,2682340,6913828280,126357,586940,21.88,2018,9,-0.259540517,No change
BAJFINANCE,EQ,2018-09-14,2594,2630.5,2683.5,2626.25,2678,2672.2,2651.42,1795131,4759643967,76712,424000,23.62,2018,9,3.01464919,Among top gainers
BAJFINANCE,EQ,2018-09-17,2672.2,2660,2660,2588.25,2596,2604.6,2613.75,1455320,3803840999,58481,264129,18.15,2018,9,-2.529750767,Negative
BAJFINANCE,EQ,2018-09-18,2604.6,2610,2627.45,2559,2563.4,2570.4,2597.61,1449290,3764692760,59710,200650,13.84,2018,9,-1.313061507,Negative
BAJFINANCE,EQ,2018-09-19,2570.4,2585,2597.7,2486.5,2499,2499.55,2534.22,1894557,4801231359,80228,490995,25.92,2018,9,-2.75638033,Negative
BAJFINANCE,EQ,2018-09-21,2499.55,2530,2557,2124.65,2392.9,2379.4,2393.26,5750880,13763335233,175965,1712779,29.78,2018,9,-4.806865236,Among top losers
BAJFINANCE,EQ,2018-09-24,2379.4,2422.15,2422.45,2168.6,2235,2260.8,2241.78,7798172,17481775893,285804,2876991,36.89,2018,9,-4.984449861,Among top losers
BAJFINANCE,EQ,2018-09-25,2260.8,2235,2330.35,2180.6,2297.75,2299.2,2269.68,5537396,12568134634,195380,1420566,25.65,2018,9,1.6985138,Positive
BAJFINANCE,EQ,2018-09-26,2299.2,2329,2353.95,2295.1,2299.05,2315.55,2329.47,2728756,6356543237,121960,1082430,39.67,2018,9,0.71111691,Slight positive
BAJFINANCE,EQ,2018-09-27,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294,6281818985,104324,1012275,36.2,2018,9,-4.808792727,Among top losers
BAJFINANCE,EQ,2018-09-28,2204.2,2232,2248,2117,2178.55,2168,2188.27,3831096,8383461388,136482,793224,20.7,2018,9,-1.642319209,Negative
BAJFINANCE,EQ,2018-10-01,2168,2168,2233.35,2052.2,2218,2208.5,2130.49,4821772,10272717489,156061,1248652,25.9,2018,10,1.868081181,Positive
BAJFINANCE,EQ,2018-10-03,2208.5,2200,2329.95,2166.05,2222.05,2232.2,2257.64,5567701,12569886813,171390,2307249,41.44,2018,10,1.073126556,Positive
BAJFINANCE,EQ,2018-10-04,2232.2,2169,2212,2118.55,2167.1,2179.15,2164.77,4002718,8664965903,125340,1016254,25.39,2018,10,-2.37657916,Negative
BAJFINANCE,EQ,2018-10-05,2179.15,2160,2214.6,1963.25,1965,2023.3,2112.81,3470441,7332376311,126458,727272,20.96,2018,10,-7.151871142,Bear drop
BAJFINANCE,EQ,2018-10-08,2023.3,1992,2090,1912.2,1962,1974.85,2005.81,5966669,11967997564,241495,1324407,22.2,2018,10,-2.394602876,Negative
BAJFINANCE,EQ,2018-10-09,1974.85,1975,2115.85,1947.65,2061,2060.85,2031.07,4859016,9869025594,172851,1199729,24.69,2018,10,4.354761121,Among top gainers
BAJFINANCE,EQ,2018-10-10,2060.85,2100,2305.7,2100,2256.95,2270.95,2241.29,7235957,16217900485,271746,1568245,21.67,2018,10,10.19482252,Bull run
BAJFINANCE,EQ,2018-10-11,2270.95,2100,2230,2060,2173,2162.1,2167.12,5467086,11847805404,205598,822894,15.05,2018,10,-4.793148242,Among top losers
BAJFINANCE,EQ,2018-10-12,2162.1,2227.25,2320,2227.25,2286,2287.35,2285.25,3665577,8376744417,145259,535486,14.61,2018,10,5.792979048,Among top gainers
BAJFINANCE,EQ,2018-10-15,2287.35,2319.75,2319.75,2261.1,2314.25,2306.2,2295.61,2435413,5590760853,98728,289911,11.9,2018,10,0.824097755,Slight positive
BAJFINANCE,EQ,2018-10-16,2306.2,2325,2362,2285.25,2307.6,2308.85,2323.66,2528484,5875348086,96034,442720,17.51,2018,10,0.11490764,No change
BAJFINANCE,EQ,2018-10-17,2308.85,2340,2369.25,2132.85,2148,2150.5,2230.83,3811985,8503887800,141863,677510,17.77,2018,10,-6.858392706,Among top losers
BAJFINANCE,EQ,2018-10-19,2150.5,2150,2198,2053.95,2173.9,2140.5,2119.86,4286790,9087411873,154327,461727,10.77,2018,10,-0.465008138,No change
BAJFINANCE,EQ,2018-10-22,2140.5,2188,2218.95,2091,2120,2115.35,2158.04,3681946,7945799985,130334,696457,18.92,2018,10,-1.174959122,Negative
BAJFINANCE,EQ,2018-10-23,2115.35,2095,2155.35,1997.55,2135,2083.35,2085.21,9064775,18901975524,330448,1495387,16.5,2018,10,-1.512752027,Negative
BAJFINANCE,EQ,2018-10-24,2083.35,2175,2339,2160,2332.7,2311.8,2230.71,10357295,23104160191,420208,2273036,21.95,2018,10,10.96551228,Bull run
BAJFINANCE,EQ,2018-10-25,2311.8,2285,2348,2256.8,2334.3,2335,2304.82,5201159,11987733035,192063,796404,15.31,2018,10,1.00354702,Positive
BAJFINANCE,EQ,2018-10-26,2335,2329.95,2376.8,2278.5,2323,2338.9,2335.67,3795831,8865790371,157950,719346,18.95,2018,10,0.167023555,No change
BAJFINANCE,EQ,2018-10-29,2338.9,2338.9,2392,2315,2382.05,2380.45,2357.75,2201145,5189738800,90062,305447,13.88,2018,10,1.776476121,Positive
BAJFINANCE,EQ,2018-10-30,2380.45,2395,2423.9,2350.35,2356.35,2356.35,2387.54,2202230,5257910982,101049,349374,15.86,2018,10,-1.012413619,Negative
BAJFINANCE,EQ,2018-10-31,2356.35,2367.8,2392,2306.9,2368.1,2382.55,2356.22,2808812,6618171988,122631,765349,27.25,2018,10,1.111889151,Positive
BAJFINANCE,EQ,2018-11-01,2382.55,2391.45,2435,2372.45,2419.7,2418.1,2416.75,2552134,6167878126,134501,748548,29.33,2018,11,1.492098802,Positive
BAJFINANCE,EQ,2018-11-02,2418.1,2443,2474.9,2365,2390,2383.3,2427.39,2367117,5745922271,107167,586863,24.79,2018,11,-1.439146437,Negative
BAJFINANCE,EQ,2018-11-05,2383.3,2390,2409,2332.7,2360,2359.4,2362.96,1625999,3842168007,89106,393788,24.22,2018,11,-1.002811228,Negative
BAJFINANCE,EQ,2018-11-06,2359.4,2370,2389.9,2332.35,2335,2339.75,2356.84,1368682,3225758929,58423,299825,21.91,2018,11,-0.832838857,Slight negative
BAJFINANCE,EQ,2018-11-07,2339.75,2360,2364.5,2343.7,2349.65,2348.4,2350.06,171467,402957998.2,10427,39575,23.08,2018,11,0.369697617,No change
BAJFINANCE,EQ,2018-11-09,2348.4,2349.65,2383.85,2338.25,2375.35,2375.35,2365.32,1327846,3140781867,70853,385415,29.03,2018,11,1.147589848,Positive
BAJFINANCE,EQ,2018-11-12,2375.35,2375.35,2385,2270,2280,2277.6,2329.21,1479678,3446483985,69540,391380,26.45,2018,11,-4.115183026,Among top losers
BAJFINANCE,EQ,2018-11-13,2277.6,2270,2308.35,2233.1,2285,2285,2267.37,2297710,5209753683,129267,641071,27.9,2018,11,0.324903407,No change
BAJFINANCE,EQ,2018-11-14,2285,2299,2315,2265,2287,2293.95,2294.18,1456146,3340662749,70677,350098,24.04,2018,11,0.391684902,No change
BAJFINANCE,EQ,2018-11-15,2293.95,2287,2348,2285.1,2339,2341.3,2321.21,1577115,3660812879,75028,310877,19.71,2018,11,2.064125199,Positive
BAJFINANCE,EQ,2018-11-16,2341.3,2342,2417.2,2340,2413,2402.1,2384.21,1918873,4574991475,87388,609737,31.78,2018,11,2.596847905,Positive
BAJFINANCE,EQ,2018-11-19,2402.1,2420,2422.3,2350.3,2367,2360.95,2376.96,1357795,3227426710,70411,476251,35.08,2018,11,-1.713084384,Negative
BAJFINANCE,EQ,2018-11-20,2360.95,2365,2392.95,2345.75,2374,2380.1,2373.93,1237702,2938220648,56952,260667,21.06,2018,11,0.81111417,Slight positive
BAJFINANCE,EQ,2018-11-21,2380.1,2389,2435,2361.7,2432,2430.55,2400.6,1514725,3636247034,68228,265481,17.53,2018,11,2.119658838,Positive
BAJFINANCE,EQ,2018-11-22,2430.55,2432,2454.8,2360,2369.8,2381.5,2418.22,1604279,3879497956,112270,340759,21.24,2018,11,-2.018061756,Negative
BAJFINANCE,EQ,2018-11-26,2381.5,2400,2411.9,2346.95,2395,2394.6,2382.57,1391434,3315189670,63395,204596,14.7,2018,11,0.550073483,Slight positive
BAJFINANCE,EQ,2018-11-27,2394.6,2395,2439.9,2375,2437,2435.45,2410.53,1594955,3844687322,71903,333606,20.92,2018,11,1.705921657,Positive
BAJFINANCE,EQ,2018-11-28,2435.45,2445.95,2449,2396.25,2410,2412.55,2422.61,1396260,3382587672,82033,471631,33.78,2018,11,-0.940277977,Slight negative
BAJFINANCE,EQ,2018-11-29,2412.55,2435,2517.6,2416.85,2515,2506.5,2480.07,2861284,7096181708,111458,1122488,39.23,2018,11,3.894219809,Among top gainers
BAJFINANCE,EQ,2018-11-30,2506.5,2538,2564.4,2507.05,2531.35,2537.7,2533.84,2737341,6935996954,110643,850515,31.07,2018,11,1.244763615,Positive
BAJFINANCE,EQ,2018-12-03,2537.7,2548,2555.55,2490.75,2509.1,2508.65,2516.61,1115592,2807514670,61285,263252,23.6,2018,12,-1.144737361,Negative
BAJFINANCE,EQ,2018-12-04,2508.65,2509,2549,2495,2542.5,2543.55,2529.18,1329587,3362767237,57504,323380,24.32,2018,12,1.391186495,Positive
BAJFINANCE,EQ,2018-12-05,2543.55,2539.9,2539.9,2470.3,2508,2494.1,2504.04,1327031,3322939292,62196,348468,26.26,2018,12,-1.9441332,Negative
BAJFINANCE,EQ,2018-12-06,2494.1,2481,2494,2418,2425.5,2432.4,2466.92,1317472,3250101917,59432,347583,26.38,2018,12,-2.473838258,Negative
BAJFINANCE,EQ,2018-12-07,2432.4,2443,2497.75,2414.65,2486.35,2486.35,2455.62,1478720,3631175517,64924,285479,19.31,2018,12,2.217974017,Positive
BAJFINANCE,EQ,2018-12-10,2486.35,2410.45,2443.9,2382.35,2395.6,2395.55,2404.57,1399894,3366149097,73093,321685,22.98,2018,12,-3.65193959,Among top losers
BAJFINANCE,EQ,2018-12-11,2395.55,2360,2446.5,2332.1,2432,2426.75,2402.08,2189278,5258818002,86224,424783,19.4,2018,12,1.302414894,Positive
BAJFINANCE,EQ,2018-12-12,2426.75,2445,2514.9,2434.35,2485.4,2493.95,2487.74,1683197,4187350928,74367,435367,25.87,2018,12,2.769135675,Positive
BAJFINANCE,EQ,2018-12-13,2493.95,2510.2,2528.95,2475,2490.8,2489.1,2506.18,1713161,4293486902,81243,408094,23.82,2018,12,-0.194470619,No change
BAJFINANCE,EQ,2018-12-14,2489.1,2488.25,2512,2464.25,2485.35,2486.35,2490.57,1204379,2999593110,55506,261156,21.68,2018,12,-0.1104817,No change
BAJFINANCE,EQ,2018-12-17,2486.35,2498.6,2509.9,2466.25,2475,2474.4,2482.95,1019602,2531621445,53595,371850,36.47,2018,12,-0.480624208,No change
BAJFINANCE,EQ,2018-12-18,2474.4,2469.7,2538.2,2446.6,2533,2532.2,2500.36,1653107,4133359893,69881,456863,27.64,2018,12,2.335919819,Positive
BAJFINANCE,EQ,2018-12-19,2532.2,2550.8,2629.1,2550.15,2592,2596.9,2597.8,2946314,7653926828,161533,884477,30.02,2018,12,2.555090435,Positive
BAJFINANCE,EQ,2018-12-20,2596.9,2560,2609.9,2531.6,2594,2591.4,2584.53,1467028,3791572613,59610,264554,18.03,2018,12,-0.211790982,No change
BAJFINANCE,EQ,2018-12-21,2591.4,2615,2623.9,2532.7,2587,2591.25,2586.49,3042464,7869303800,106879,1480901,48.67,2018,12,-0.005788377,No change
BAJFINANCE,EQ,2018-12-24,2591.25,2594,2604.85,2553,2566.2,2564.9,2568.95,1050017,2697442198,38810,181276,17.26,2018,12,-1.016883743,Negative
BAJFINANCE,EQ,2018-12-26,2564.9,2560,2582.95,2503.7,2575,2567.4,2545.04,1662068,4230029671,62517,330566,19.89,2018,12,0.097469687,No change
BAJFINANCE,EQ,2018-12-27,2567.4,2598.85,2626.75,2570,2595,2587.15,2587.24,1626301,4207634093,58180,506414,31.14,2018,12,0.769260731,Slight positive
BAJFINANCE,EQ,2018-12-28,2587.15,2603,2643.8,2585.95,2641,2634.8,2620.21,1901581,4982547528,57926,325153,17.1,2018,12,1.841795025,Positive
BAJFINANCE,EQ,2018-12-31,2634.8,2656.95,2666.3,2635.6,2641,2645.15,2648.68,1453327,3849395234,63838,213940,14.72,2018,12,0.392819189,No change
BAJFINANCE,EQ,2019-01-01,2645.15,2645,2664,2612.1,2651,2656.85,2637.85,917872,2421210678,38274,159441,17.37,2019,1,0.442318961,No change
BAJFINANCE,EQ,2019-01-02,2656.85,2635.1,2662,2601.9,2614.5,2614.05,2633.22,1304915,3436123168,62076,291745,22.36,2019,1,-1.610930237,Negative
BAJFINANCE,EQ,2019-01-03,2614.05,2612,2648,2575.3,2590,2586.2,2619.24,1282478,3359123631,58136,272506,21.25,2019,1,-1.065396607,Negative
BAJFINANCE,EQ,2019-01-04,2586.2,2601,2611.9,2563.65,2575,2576.05,2586.04,1051021,2717982195,44956,149919,14.26,2019,1,-0.392467713,No change
BAJFINANCE,EQ,2019-01-07,2576.05,2601,2605,2545.35,2550,2553.6,2576.01,1024328,2638682339,34438,182992,17.86,2019,1,-0.871489296,Slight negative
BAJFINANCE,EQ,2019-01-08,2553.6,2560,2582,2525.05,2531,2537.05,2548.04,1233379,3142702555,48401,318332,25.81,2019,1,-0.648104637,Slight negative
BAJFINANCE,EQ,2019-01-09,2537.05,2546,2559.8,2510,2523,2524.35,2531.52,1093992,2769457599,50474,236779,21.64,2019,1,-0.500581384,Slight negative
BAJFINANCE,EQ,2019-01-10,2524.35,2526,2542.45,2504.7,2515,2514.65,2524.29,910839,2299224387,46676,276057,30.31,2019,1,-0.384257334,No change
BAJFINANCE,EQ,2019-01-11,2514.65,2516,2530,2488,2514,2514.2,2507.69,818218,2051837669,50724,240007,29.33,2019,1,-0.017895135,No change
BAJFINANCE,EQ,2019-01-14,2514.2,2515.95,2552.9,2484.15,2551,2544.8,2519.21,1021504,2573382956,41933,277602,27.18,2019,1,1.217086946,Positive
BAJFINANCE,EQ,2019-01-15,2544.8,2551,2613,2551,2599.35,2604.2,2581.09,1466303,3784657950,52019,445421,30.38,2019,1,2.334171644,Positive
BAJFINANCE,EQ,2019-01-16,2604.2,2598.4,2612.15,2562.8,2565.05,2569.85,2580.12,952597,2457815966,43546,281456,29.55,2019,1,-1.319023117,Negative
BAJFINANCE,EQ,2019-01-17,2569.85,2574,2586.55,2527.05,2531.15,2535.9,2548.14,994183,2533317046,54816,339896,34.19,2019,1,-1.32108878,Negative
BAJFINANCE,EQ,2019-01-18,2535.9,2545,2555,2525.1,2547.95,2542.9,2541.15,753775,1915458605,42122,191879,25.46,2019,1,0.276036121,No change
BAJFINANCE,EQ,2019-01-21,2542.9,2548,2606,2526.6,2588,2594.2,2581.23,1332159,3438605018,54146,378348,28.4,2019,1,2.01738173,Positive
BAJFINANCE,EQ,2019-01-22,2594.2,2585,2635,2575,2620.5,2621.9,2615.71,1474713,3857419057,67966,315411,21.39,2019,1,1.067766556,Positive
BAJFINANCE,EQ,2019-01-23,2621.9,2619,2653,2611,2633.05,2634.35,2641.25,992504,2621446958,41955,190244,19.17,2019,1,0.474846485,No change
BAJFINANCE,EQ,2019-01-24,2634.35,2639,2653.5,2603.1,2637,2635.65,2626.48,753856,1979986667,37730,150782,20,2019,1,0.049348037,No change
BAJFINANCE,EQ,2019-01-25,2635.65,2649,2661,2585,2605,2599.55,2628.68,916927,2410312055,43173,257746,28.11,2019,1,-1.369681103,Negative
BAJFINANCE,EQ,2019-01-28,2599.55,2610,2610,2355,2458,2458.5,2466.23,2364047,5830278043,119075,468550,19.82,2019,1,-5.425939105,Among top losers
BAJFINANCE,EQ,2019-01-29,2458.5,2468,2570.1,2371.65,2567.95,2515.55,2472.14,6118833,15126581643,240657,822706,13.45,2019,1,2.320520643,Positive
BAJFINANCE,EQ,2019-01-30,2515.55,2580,2623.7,2546,2575,2595.5,2592.52,3879707,10058218818,182783,1020304,26.3,2019,1,3.178231401,Among top gainers
BAJFINANCE,EQ,2019-01-31,2595.5,2608,2608,2526,2581.1,2574.85,2567.54,2083418,5349249189,109891,542639,26.05,2019,1,-0.795607783,Slight negative
BAJFINANCE,EQ,2019-02-01,2574.85,2575,2687.9,2575,2629,2628.4,2630.85,2117768,5571520248,92973,461799,21.81,2019,2,2.0797328,Positive
BAJFINANCE,EQ,2019-02-04,2628.4,2610,2623.55,2572.2,2594.3,2594.45,2593.98,942113,2443825392,47164,227244,24.12,2019,2,-1.291660326,Negative
BAJFINANCE,EQ,2019-02-05,2594.45,2600,2642.1,2593.95,2600,2603.6,2621.69,1010817,2650050195,44464,277797,27.48,2019,2,0.352675904,No change
BAJFINANCE,EQ,2019-02-06,2603.6,2619,2720,2612.1,2718,2711.25,2674.16,1798461,4809371809,121591,579895,32.24,2019,2,4.134659702,Among top gainers
BAJFINANCE,EQ,2019-02-07,2711.25,2725,2731,2684.1,2692,2696.6,2707.52,1760580,4766798532,66102,397838,22.6,2019,2,-0.540341171,Slight negative
BAJFINANCE,EQ,2019-02-08,2696.6,2670,2737.45,2670,2700.05,2707.15,2712.09,1510785,4097377587,87521,304472,20.15,2019,2,0.391233405,No change
BAJFINANCE,EQ,2019-02-11,2707.15,2724.7,2724.7,2635,2668.25,2657.2,2665.29,1194702,3184222842,56949,205481,17.2,2019,2,-1.845113865,Negative
BAJFINANCE,EQ,2019-02-12,2657.2,2668,2677.15,2616.3,2616.95,2621.8,2633.31,1200370,3160945323,59198,396275,33.01,2019,2,-1.332229414,Negative
BAJFINANCE,EQ,2019-02-13,2621.8,2629.9,2649,2572.05,2580.6,2590.55,2603.78,1207192,3143262363,57068,314422,26.05,2019,2,-1.191929209,Negative
BAJFINANCE,EQ,2019-02-14,2590.55,2579.95,2622,2556.9,2614,2609.2,2595.13,1214126,3150818943,55987,318238,26.21,2019,2,0.71992434,Slight positive
BAJFINANCE,EQ,2019-02-15,2609.2,2610,2610,2506,2559.95,2561.1,2554.26,1640696,4190770275,123830,597509,36.42,2019,2,-1.843476928,Negative
BAJFINANCE,EQ,2019-02-18,2561.1,2548.05,2561,2512.45,2549.95,2549.45,2535.17,1154520,2926900719,61844,349945,30.31,2019,2,-0.454882668,No change
BAJFINANCE,EQ,2019-02-19,2549.45,2551,2606.95,2545,2565,2559.8,2585.02,1148339,2968474508,51702,243463,21.2,2019,2,0.405969915,No change
BAJFINANCE,EQ,2019-02-20,2559.8,2585,2614.8,2571,2606.15,2606.15,2593.21,1038127,2692076867,51897,274982,26.49,2019,2,1.810688335,Positive
BAJFINANCE,EQ,2019-02-21,2606.15,2610,2660,2593.05,2652.55,2654.7,2633.94,1139823,3002230329,51121,334836,29.38,2019,2,1.862901214,Positive
BAJFINANCE,EQ,2019-02-22,2654.7,2652.55,2674,2632.4,2632.4,2640.4,2652.69,825672,2190253574,36680,152050,18.42,2019,2,-0.538667269,Slight negative
BAJFINANCE,EQ,2019-02-25,2640.4,2639,2675,2613.75,2665.05,2657.75,2639.73,1024040,2703190062,50117,255636,24.96,2019,2,0.657097409,Slight positive
BAJFINANCE,EQ,2019-02-26,2657.75,2637.3,2678,2600,2660.5,2657.75,2646.35,1618996,4284426293,58182,335396,20.72,2019,2,0,No change
BAJFINANCE,EQ,2019-02-27,2657.75,2670,2696.65,2625,2633,2642,2658.44,1147839,3051456296,61398,213870,18.63,2019,2,-0.592606528,Slight negative
BAJFINANCE,EQ,2019-02-28,2642,2666.6,2667,2630,2647.2,2649,2647.33,1136843,3009601118,61702,388354,34.16,2019,2,0.264950795,No change
BAJFINANCE,EQ,2019-03-01,2649,2663.3,2674.3,2640,2659.3,2660.75,2658.34,707094,1879699728,37164,172888,24.45,2019,3,0.443563609,No change
BAJFINANCE,EQ,2019-03-05,2660.75,2655,2708.35,2644.6,2696,2695.15,2676.32,847307,2267663200,51747,253792,29.95,2019,3,1.292868552,Positive
BAJFINANCE,EQ,2019-03-06,2695.15,2715,2774.2,2700,2766,2766.7,2743.27,1543424,4234034087,65299,274461,17.78,2019,3,2.654768751,Positive
BAJFINANCE,EQ,2019-03-07,2766.7,2774.95,2782.3,2725,2730.2,2734.8,2754.17,859851,2368176539,49281,192559,22.39,2019,3,-1.152998157,Negative
BAJFINANCE,EQ,2019-03-08,2734.8,2724.9,2779,2716.6,2763.3,2768.3,2750.35,1178087,3240153803,62091,176906,15.02,2019,3,1.224952465,Positive
BAJFINANCE,EQ,2019-03-11,2768.3,2769,2807.95,2769,2791,2791.05,2792.53,1169075,3264674684,50495,287589,24.6,2019,3,0.821803995,Slight positive
BAJFINANCE,EQ,2019-03-12,2791.05,2808.8,2816.65,2745.5,2753,2753.05,2778.88,1385335,3849680832,83426,576810,41.64,2019,3,-1.361494778,Negative
BAJFINANCE,EQ,2019-03-13,2753.05,2760,2837.95,2748.85,2832,2828.15,2797.29,1549296,4333834150,78322,407070,26.27,2019,3,2.72788362,Positive
BAJFINANCE,EQ,2019-03-14,2828.15,2832,2835,2787.1,2814.9,2808.1,2811.64,896055,2519380609,43673,224141,25.01,2019,3,-0.708944009,Slight negative
BAJFINANCE,EQ,2019-03-15,2808.1,2818.8,2899,2815,2862.8,2860.75,2857.26,2091562,5976128977,75939,861194,41.17,2019,3,1.874933229,Positive
BAJFINANCE,EQ,2019-03-18,2860.75,2872,2941.1,2845,2940,2929.55,2896.57,1819986,5271716850,82050,497502,27.34,2019,3,2.404963733,Positive
BAJFINANCE,EQ,2019-03-19,2929.55,2930,2962.9,2910.05,2922,2920.9,2938.66,1480565,4350874747,84236,378993,25.6,2019,3,-0.295267191,No change
BAJFINANCE,EQ,2019-03-20,2920.9,2924.8,2934.55,2857.8,2866,2868.6,2890.15,1406862,4066039574,49364,549410,39.05,2019,3,-1.79054401,Negative
BAJFINANCE,EQ,2019-03-22,2868.6,2868,2895.5,2816,2842,2836.65,2848.99,1250876,3563737147,60237,351212,28.08,2019,3,-1.113783727,Negative
BAJFINANCE,EQ,2019-03-25,2836.65,2804,2862,2801,2851,2849.8,2838.58,1066757,3028073793,53129,280575,26.3,2019,3,0.463574992,No change
BAJFINANCE,EQ,2019-03-26,2849.8,2860,2942,2859,2940,2934.35,2906.01,1570637,4564279825,71147,379383,24.15,2019,3,2.966874868,Positive
BAJFINANCE,EQ,2019-03-27,2934.35,2950,3014.15,2932.5,2943,2945.25,2970.99,2419656,7188779539,113120,482172,19.93,2019,3,0.371462164,No change
